SMILES	Cluster_ID	Fold
CCC1CC2CC3c4[nH]c5ccc(OC)cc5c4CCN(C2)C13	597	4
CCC1CN(C(=O)NCC(F)(F)F)CC1c1cnc2cnc3[nH]ccc3n12	598	0
CCC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12	38	2
CCC1CN2CCc3c([nH]c4cccc(OC)c34)C2CC1C(=COC)C(=O)OC	599	1
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O	63	3
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O	63	3
CCC=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1csc(N)n1	64	2
CCC=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(N)=O)CSC12)c1csc(N)n1	64	2
CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O	7	3
CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O	7	3
CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OCC	600	2
CCC=CCC=CCC=CCCCCCCCC(=O)O	7	3
CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1	6	2
CCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C	601	3
CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl	602	1
CCCC(=O)c1ccccc1OCCN(C(C)C)C(C)C	603	1
CCCC(C(=O)c1ccc(C)cc1)N1CCCC1	604	2
CCCC(C)(COC(N)=O)COC(=O)NC(C)C	605	3
CCCC(C)(COC(N)=O)COC(N)=O	606	4
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O	23	2
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O	23	2
CCCC(CCC)C(=O)O	607	0
CCCC(CCC)C(N)=O	608	1
CCCC(Cc1ccccc1)N1CCCC1	609	2
CCCC(NC(=O)C1C2CCCC2CN1C(=O)C(NC(=O)C(NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1	610	3
CCCC(NC)C(=O)c1ccc(C)cc1	65	1
CCCC(NC1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(C(C)(C)CNCC(C)(C)C)cn1	611	4
CCCC(NCC)C(=O)c1ccc(C)cc1	65	1
CCCC(NCC)C(=O)c1ccc2c(c1)OCO2	612	0
CCCC1(CCc2ccccc2)CC(O)=C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1	613	1
CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O	614	4
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1	615	3
CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1	616	4
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C	617	0
CCCCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C	57	4
CCCCC(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O	618	1
CCCCC(C)(C)C(O)C=CC1C(O)CC(=O)C1CCCCC=CC(=O)OC	619	2
CCCCC(C)CC(O)C=CC1C(O)CC(=O)C1CCCCC=CC(=O)O	620	3
CCCCC(CC)C1NC(=O)N(SC(Cl)(Cl)Cl)C1=O	621	4
CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1	622	0
CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1	623	1
CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1	624	2
CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1	625	3
CCCCC(F)(F)C1(O)CCC2C(CC(=O)C2CCCCCCC(=O)O)O1	626	4
CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)NC(C(=O)NCC(=O)O)c3ccccc3)cc2S(=O)(=O)C1	627	0
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	628	0
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O	629	4
CCCCC1C(=O)NN(c2ccccc2)C1=O	630	3
CCCCC1OC(=O)c2ccccc21	631	2
CCCCCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C	632	1
CCCCCC(C)(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O	633	0
CCCCCC(C)N	634	2
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O	66	0
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O	66	0
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O	635	1
CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21	636	0
CCCCCC(O)CCC1C(O)CC2Cc3c(cccc3OCC(=O)O)CC21	637	2
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	7	3
CCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	1	1
CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC	638	1
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21	639	3
CCCCCCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1	640	4
CCCCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2	641	0
CCCCCCCC(=O)O	24	4
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1	642	1
CCCCCCCCC=CCCCCCCCC(=O)O	24	4
CCCCCCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	1	1
CCCCCCCCCCCC(=O)OCC(O)CO	643	2
CCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)Cc1ccccc1	644	3
CCCCCCCCCCCCCCCCCCOC(=O)CC(O)(CC(=O)O)C(=O)O	645	4
CCCCCCCCCCCCCCCCOCCCOP(=O)(O)COC(CO)Cn1ccc(N)nc1=O	646	0
CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C	647	1
CCCCCCCCCCCCCCCC[N+](C)(C)C1CCCCC1O	648	2
CCCCCCCCCCCCCCOS(=O)(=O)[O-]	67	4
CCCCCCCCCCCCN1CCCCCC1=O	649	2
CCCCCCCCCCCCOS(=O)(=O)[O-]	67	4
CCCCCCCCCCCC[N+](C)(C)CCOc1ccc(Cl)cc1	650	3
CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1	651	0
CCCCCCN=C(N)N=C(N)N	68	3
CCCCCCOC(=O)NC(=N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1	652	1
CCCCCCOC(C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(C=C(C)C(=O)O)c(Cl)c3)n2)c1OC	653	2
CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O	654	3
CCCCCN=C(N)NN=Cc1c[nH]c2ccc(OC)cc12	655	4
CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F	656	0
CCCCCON=O	657	1
CCCCCOc1ccccc1C(=CSC)n1ccnc1	658	2
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C(=O)O)=CC21	69	2
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21	69	2
CCCCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2	659	3
CCCCCc1ccc(-c2cc3cn(C4CC(O)C(COC(=O)C(N)C(C)C)O4)c(=O)nc3o2)cc1	660	4
CCCCN(CCCC)C(=O)CN1CC(c2ccc3c(c2)OCO3)C(C(=O)O)C1c1ccc(OC)cc1	661	0
CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N1CCOCC1	662	4
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C	25	1
CCCCN=C(N)N=C(N)N	68	3
CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1	663	2
CCCCNc1ccc(C(=O)OCCN(C)C)cc1	664	3
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1	665	4
CCCCOC(=O)c1ccc(N)cc1	666	0
CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N	70	1
CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1	667	1
CCCCS(=O)(=O)NC(Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O	668	2
CCCCSc1ccc(C(SCCN(C)C)c2ccccc2)cc1	669	3
CCCCc1nc(C)c(CC(=S)N(C)C)c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	670	4
CCCCc1nc(Cl)c(C(=O)OCOC(=O)OC(C)C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	671	0
CCCCc1nc2cc(C=CC(=O)NO)ccc2n1CCN(CC)CC	672	1
CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1	673	2
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1	674	3
CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C	675	1
CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1	676	0
CCCN(CCC)C(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccccc1	677	1
CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21	678	2
CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21	679	3
CCCN1CC(c2ccc(S(C)(=O)=O)cc2)=C(c2ccc(C)cc2)C1=O	680	4
CCCN1CCCCC1C(=O)Nc1c(C)cccc1C	25	1
CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC	681	0
CCCNC(C)C(=O)Nc1ccccc1C	682	1
CCCNC1CCc2nc(N)sc2C1	683	2
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1	684	2
CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1	685	1
CCCO	686	0
CCCOC(=O)c1ccc(O)cc1	687	4
CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1	688	3
CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N	70	1
CCCOc1ccc2c(c1)CCC1C2CCC2(C)C(OC)CCC12	689	2
CCCS(=O)(=O)NC1CC(N(C)c2ncnc3[nH]ccc23)C1	690	1
CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1	691	0
CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2n1	692	4
CCCc1cc(=O)[nH]c(=S)[nH]1	693	3
CCCc1cc(C(N)=S)ccn1	71	0
CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	694	2
CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12	695	4
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1	696	0
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCNCC4)ccc3OCC)nc12	697	4
CCCl	698	1
CCCn1c(=O)[nH]c(=O)c2[nH]cnc21	699	3
CCN	700	2
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1	701	3
CCN(C)C(C)C(O)c1ccccc1	702	4
CCN(CC)C(=O)C(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1	703	0
CCN(CC)C(=O)C1(c2ccccc2)CC1CN	704	1
CCN(CC)C(=O)CSc1ccc(Cl)nn1	705	2
CCN(CC)C(=O)N1CCN(C)CC1	706	3
CCN(CC)C(=O)NC1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1	707	4
CCN(CC)C(=O)NC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1	708	0
CCN(CC)C(=O)c1cccnc1	709	1
CCN(CC)C(=S)SSC(=S)N(CC)CC	710	2
CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21	52	4
CCN(CC)CC(=O)Nc1c(C)cc(C)cc1C	72	0
CCN(CC)CC(=O)Nc1c(C)cccc1C	72	0
CCN(CC)CC(C)OC(=O)C1CCCCC1(O)C1CCCCC1	711	1
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12	712	4
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12	73	4
CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1	713	0
CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2	714	1
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21	715	2
CCN(CC)CCN1CCc2[nH]c(C=C3C(=O)Nc4ccc(F)cc43)c(C)c2C1=O	716	3
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C	717	4
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC	74	3
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC	74	3
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC	718	0
CCN(CC)CCNC(=O)c1ccc(N)cc1	719	1
CCN(CC)CCNC(C(=O)OCCC(C)C)c1ccccc1	720	2
CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1	721	3
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1	722	4
CCN(CC)CCOC(=O)c1ccc(N)cc1Cl	723	0
CCN(CC)CCOC(=O)c1cccnc1	724	3
CCN(CC)CCOCCC1=CCC2CC1C2(C)C	725	3
CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1	726	4
CCN(CC)CCOc1cccc(OCCN(CC)CC)c1OCCN(CC)CC	727	0
CCN(CC)CCc1nc(-c2ccccc2)no1	728	1
CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1	729	2
CCN(CCCc1ccccc1)CCCc1ccccc1	730	3
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12	73	4
CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C	731	4
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1	732	0
CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1	733	1
CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21	734	2
CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21	735	3
CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O	736	1
CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccccc5)C(C(OC)C23)C14	737	0
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC	75	2
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC	75	2
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O	738	1
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O	18	1
CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1	739	2
CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1	740	3
CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1	76	1
CCNC(=O)CCC(N)C(=O)O	741	4
CCNC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(O)CCc1ccccc1	742	0
CCNC(=O)c1noc(-c2cc(C(C)(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1	743	1
CCNC(C)Cc1ccc2c(c1)OCO2	77	0
CCNC1(c2cccc(OC)c2)CCCCC1=O	744	2
CCNC1(c2ccccc2)CCCCC1	745	3
CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21	746	4
CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O	747	0
CCNC1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21	748	3
CCNCC(=O)Nc1c(C)cccc1C	749	2
CCNCCCNCC=CCNCCCNCC	750	3
CCNc1nc(Cl)nc(NC(C)C)n1	50	4
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	751	4
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1	752	0
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(=O)N(C)CC1C(=O)O	753	1
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21	17	4
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21	17	4
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CC2(CC1C(=O)O)SCCS2	754	2
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O	78	4
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O	78	4
CCOC(=O)C(CCc1ccccc1)NC1CCCN2CCCC(C(=O)O)N2C1=O	755	3
CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O	756	4
CCOC(=O)C(CCc1ccccc1)NC1CSC(c2cccs2)CN(CC(=O)O)C1=O	757	0
CCOC(=O)C(Cc1ccc(F)cc1)NC(=O)C(N)Cc1ccc(N(CCCl)CCCl)cc1	758	1
CCOC(=O)C(N)CS	759	2
CCOC(=O)C1(c2ccccc2)CCC=CC1N(C)C	760	1
CCOC(=O)C1(c2ccccc2)CCN(C)CC1	761	4
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1	762	0
CCOC(=O)C1(c2ccccc2)CCN(CCOCCO)CC1	763	1
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1	31	1
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1C=CC(=O)OC(C)(C)C	764	2
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl	765	3
CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1	766	4
CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32	767	0
CCOC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C	26	3
CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O	768	1
CCOC(=O)C=C(C)C=CC=C(C)C=Cc1c(C)cc(OC)c(C)c1C	769	2
CCOC(=O)C=C1SC(N2CCCCC2)C(=O)N1CC	770	3
CCOC(=O)CCCCCCCCC(C)c1ccccc1I	771	4
CCOC(=O)NC1CCC2C(C1)CC1C(=O)OC(C)C1C2C=Cc1ccc(-c2cccc(F)c2)cn1	772	0
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N	773	3
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N	774	2
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN(CC)CC)c1ccccc1S2	775	3
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(C)C)c1ccccc1CC2	776	4
CCOC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C	777	0
CCOC(=O)OCCC(SC(=O)OCC)=C(C)N(C=O)Cc1cnc(C)nc1N	778	1
CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12	779	2
CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1	780	3
CCOC(=O)c1ccc(N)cc1	781	4
CCOC(=O)c1ccc(OC(=O)CCCCCN=C(N)N)cc1	782	0
CCOC(=O)c1cncn1C(C)c1ccccc1	783	1
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2	784	2
CCOC(=O)n1ccn(C)c1=S	785	1
CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1	786	4
CCOC1OC(C(COCc2ccccc2)OCc2ccccc2)C(OCc2ccccc2)C1O	787	0
CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21	788	1
CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21	789	2
CCOP(=O)(OCC)C(C)NC(=O)N(CCCl)N=O	790	3
CCOP(=O)(OCC)SCC[N+](C)(C)C	791	4
CCOc1c(C(C)n2nc(C)c3c(N)ncnc32)cc(Cl)c(F)c1C1CNC(=O)C1	792	0
CCOc1cc(C(C)(C)C)ccc1C1=NC(C)(c2ccc(Cl)cc2)C(C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCCS(C)(=O)=O)CC1	793	1
CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O	794	2
CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1	795	3
CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1	796	4
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C	797	0
CCOc1ccc(C=C2NCCc3cc(OCC)c(OCC)cc32)cc1OCC	798	4
CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(O)C(O)C4O)ccc2Cl)cc1	799	3
CCOc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1	79	3
CCOc1ccc(Cc2cc(C3OC(SC)C(O)C(O)C3O)ccc2Cl)cc1	79	3
CCOc1ccc(Cc2cc(C3SC(CO)C(O)C(O)C3O)c(OC)cc2C)cc1	800	4
CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC	801	0
CCOc1ccc(NC(C)=O)cc1	802	1
CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341	8	0
CCOc1ccc2nc(SCCN3CCOCC3)[nH]c2c1	803	2
CCOc1ccc2nc3cc(N)ccc3c(N)c2c1	804	3
CCOc1ccccc1OC(c1ccccc1)C1CNCCO1	805	4
CCOc1ccccc1OCC1CNCCO1	806	0
CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1	807	1
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	808	2
CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	809	3
CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1	810	2
CCOc1ncc(C)c2c1C(c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2	811	0
CCS(=O)(=O)C(C)(C)S(=O)(=O)CC	812	1
CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1	813	2
CCS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1	814	3
CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1	815	4
CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1	816	0
CC[N+](C)(C)Cc1ccccc1Br	817	1
CC[N+](C)(C)c1cccc(O)c1	818	2
CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21	819	3
CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl	820	4
CC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12	10	2
CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C	821	0
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC	822	1
CCc1cc(C(C)=NOCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1	823	4
CCc1cc(C(N)=S)ccn1	71	0
CCc1cc2c(cc1CC)CC(NCC(O)c1ccc(O)c3[nH]c(=O)ccc13)C2	824	4
CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O	825	0
CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl	80	2
CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl	826	1
CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1	81	1
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1	827	2
CCc1ccc(Cc2ccc3c(c2)C2(OC3)OC(CO)C(O)C(O)C2O)cc1	828	3
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3	829	4
CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12	830	0
CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1	831	1
CCc1nc(C)ccc1O	832	2
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1	833	3
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	834	4
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1	835	2
CCn1c(=O)c(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)cc2cnc(NC)cc21	836	1
CCn1c(=O)c2c(nc(C=Cc3ccc(OC)c(OC)c3)n2C)n(CC)c1=O	837	2
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21	82	0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21	838	3
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21	82	0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21	839	4
CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3	840	0
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21	841	1
